@relation features_/home/shubham/PersonalityRecognizer/texts

@attribute filename string
@attribute AOA numeric
@attribute BROWN-FREQ numeric
@attribute CONC numeric
@attribute FAM numeric
@attribute IMAG numeric
@attribute K-F-FREQ numeric
@attribute K-F-NCATS numeric
@attribute K-F-NSAMP numeric
@attribute MEANC numeric
@attribute MEANP numeric
@attribute NLET numeric
@attribute NPHON numeric
@attribute NSYL numeric
@attribute T-L-FREQ numeric
@attribute WC numeric
@attribute WPS numeric
@attribute Qmarks numeric
@attribute Unique numeric
@attribute Dic numeric
@attribute Sixltr numeric
@attribute Abbreviations numeric
@attribute Emoticons numeric
@attribute Pronoun numeric
@attribute I numeric
@attribute We numeric
@attribute Self numeric
@attribute You numeric
@attribute Other numeric
@attribute Negate numeric
@attribute Assent numeric
@attribute Article numeric
@attribute Preps numeric
@attribute Number numeric
@attribute Affect numeric
@attribute Posemo numeric
@attribute Posfeel numeric
@attribute Optim numeric
@attribute Negemo numeric
@attribute Anx numeric
@attribute Anger numeric
@attribute Sad numeric
@attribute Cogmech numeric
@attribute Cause numeric
@attribute Insight numeric
@attribute Discrep numeric
@attribute Inhib numeric
@attribute Tentat numeric
@attribute Certain numeric
@attribute Senses numeric
@attribute See numeric
@attribute Hear numeric
@attribute Feel numeric
@attribute Social numeric
@attribute Comm numeric
@attribute Othref numeric
@attribute Humans numeric
@attribute Time numeric
@attribute Past numeric
@attribute Present numeric
@attribute Future numeric
@attribute Space numeric
@attribute Up numeric
@attribute Down numeric
@attribute Incl numeric
@attribute Excl numeric
@attribute Motion numeric
@attribute Achieve numeric
@attribute Relig numeric
@attribute Sexual numeric
@attribute Swear numeric
@attribute Nonfl numeric
@attribute Fillers numeric
@attribute Period numeric
@attribute Comma numeric
@attribute Colon numeric
@attribute SemiC numeric
@attribute QMark numeric
@attribute Exclam numeric
@attribute Dash numeric
@attribute Quote numeric
@attribute Apostro numeric
@attribute Parenth numeric
@attribute OtherP numeric
@attribute AllPct numeric
@attribute Extraversion numeric
@attribute 'Emotional stability' numeric
@attribute Agreeableness numeric
@attribute Conscientiousness numeric
@attribute 'Openness to experience' numeric

@data
/home/shubham/PersonalityRecognizer/texts/1529.txt,0.042982,?,0.193462,-0.465794,-0.117359,?,?,?,-0.923951,0.393425,0.034656,-0.099007,0.585731,?,0.986298,-0.211025,0,-0.591443,0.35878,0.851547,0,0,0.639303,0.527157,-0.041647,0.527551,0.200125,-0.485986,-0.731949,0.269104,0.522862,0.130545,2.897656,-0.565575,-0.836416,-0.72075,-1.267364,0.117879,0.106288,0.055877,-0.791956,-0.305676,-0.399585,-0.707382,-0.835565,1.619592,-0.241536,-0.961345,0.587408,1.11855,-0.756508,0.510738,-1.175,-0.99975,-0.437138,-1.067032,1.199003,0.734215,-1.586019,-0.30982,0.013491,1.284844,0.568598,-0.079358,-0.319944,-0.507532,-0.684977,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,0.686356,0,0,0,0,0,0,0,0,0,-0.193295,0.653481,4.370836,4.388147,4.65556,4.893034,4.253278
/home/shubham/PersonalityRecognizer/texts/2196.txt,-0.221184,?,-0.458425,-0.306336,-0.566482,?,?,?,-0.773683,-0.245467,1.006713,0.756887,1.192293,?,0.48389,-0.119331,0,-0.023862,-0.299357,0.750188,0,0,-0.355895,-0.169166,-0.562853,-0.22192,-0.49295,-0.917481,0.237661,-0.092976,2.063692,-0.036584,-0.549978,0.492689,-0.019563,-0.049629,2.011154,0.749013,2.14263,-0.507997,0.312773,-0.322706,-0.325619,0.212125,-0.000423,-0.497133,-0.321418,0.302813,-1.06329,0.187264,-0.852711,-0.809721,-1.249745,-0.330513,-1.143231,-1.067032,0.72118,-0.275762,-0.375741,-0.804055,0.078319,0.599369,-0.501183,-0.274257,-0.652334,-0.095351,0.872816,-0.490399,-0.407258,-0.564505,-0.278349,-0.08688,-0.474634,0,0,0,0,0,0,0,0,0,-0.193295,-0.498583,4.796426,4.213128,4.65556,4.893034,4.583562
/home/shubham/PersonalityRecognizer/texts/812.txt,-0.507759,?,1.967419,-1.024885,2.208072,?,?,?,0.987106,0.616273,0.36258,0.208447,-1.158783,?,-1.4196,-0.165372,0,1.989384,-0.846349,-0.509143,0,0,-1.205428,-1.30384,5.924708,-0.773106,-0.49295,-0.917481,0.088627,0.751281,-0.635454,0.351673,-0.35286,0.699834,0.652143,-0.989699,-0.391735,0.323146,-0.860188,-0.342924,0.784528,-0.347809,1.940396,-0.64547,-0.947045,-1.007225,0.950726,-0.232025,-0.580052,0.009082,-0.332615,-0.369178,0.921102,0.153692,1.053991,0.440258,-0.525889,3.888147,-0.463735,-0.804055,0.081242,0.424636,-0.501183,-0.046824,-1.424485,1.777594,-0.657424,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,-0.14565,0,0,0,0,0,0,0,0,0,-0.193295,-0.172128,4.710589,4.05202,4.711398,4.79252,4.973424
/home/shubham/PersonalityRecognizer/texts/1507.txt,1.212874,?,0.108216,-0.591093,-0.192166,?,?,?,0.142802,-0.259057,0.70533,0.595671,0.302368,?,0.759861,-0.239678,0,0.529282,-1.783743,0.193277,0,0,-1.043943,-0.952889,-0.006085,-0.961033,-0.49295,-0.456545,-0.705437,0.791566,-0.635454,-0.663504,-0.868266,-0.56153,-0.230246,-0.4151,-0.966775,-0.527047,-0.860188,-0.548923,-0.12658,-0.254725,0.109507,-0.594031,0.460086,-0.53955,-0.290915,-1.306699,-1.051002,-0.444024,-0.70448,-0.831646,-1.178285,-0.450561,-0.577528,-0.808318,-0.767755,0.914058,-1.118831,-0.804055,0.353316,-0.506354,0.641589,-0.641494,-0.0086,-1.125474,0.945061,-0.490399,-0.436381,-0.242216,2.956814,-0.08688,1.31444,0,0,0,0,0,0,0,0,0,0.428267,1.365479,4.370836,3.584963,4.534645,4.497862,4.973424
/home/shubham/PersonalityRecognizer/texts/1285.txt,1.379554,?,-0.210002,-2.033841,-0.512837,?,?,?,-1.458638,-2.251782,2.189129,2.422045,3.310271,?,-0.93842,-0.114419,0,2.086316,-1.98224,1.956994,0,0,-0.938734,-0.957295,2.85799,-0.703892,-0.49295,0.026533,-1.120516,-0.598275,1.053968,-1.194165,-0.585908,-1.626909,-1.301212,-0.989699,-0.651747,-0.895545,-0.155378,-1.000159,-1.093756,-0.599201,-0.847548,0.296649,-0.898267,-1.007225,0.089004,-0.551142,-2.504056,-1.436544,-1.519041,-1.073392,-0.509778,-0.418771,0.787734,-0.537177,0.311704,-0.205553,-1.433629,-0.804055,-0.478719,0.003677,-0.501183,0.32092,-0.941188,-0.383003,0.193203,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,-0.514249,0,0,0,0,0,0,0,0,0,-0.193295,-0.537892,4.796426,3.584963,4.65338,4.893034,4.973424
/home/shubham/PersonalityRecognizer/texts/934.txt,-0.178093,?,1.376315,-1.868827,1.543277,?,?,?,1.088553,-0.696723,0.062624,-0.691753,0.741588,?,-0.775668,0.137553,0,0.912549,-1.744815,1.079451,0,0,-0.521303,-0.009768,-0.562853,-0.061253,-0.49295,-0.917481,-0.348008,-0.598275,-0.635454,-0.864959,-1.137683,2.503339,1.997581,1.68378,0.410925,1.448813,0.420776,1.519241,1.306273,-0.860863,-0.847548,-1.487926,0.728508,-0.136831,0.211797,0.753093,-0.045606,-0.974747,1.133939,-0.173563,-0.087411,1.612972,-1.143231,-0.585536,-1.458907,-1.593355,-0.395418,0.178531,-1.402914,-0.993008,-0.501183,-0.952344,-1.424485,-0.845049,1.025503,0.213539,1.035325,-0.564505,-0.278349,-0.08688,-1.621941,0,0,0,0,0,0,0,0,0,0.385103,-1.554485,4.94507,4.213128,4.492554,4.79252,5.006913
/home/shubham/PersonalityRecognizer/texts/2116.txt,0.432494,?,-0.342234,0.72265,-0.219904,?,?,?,0.841717,-1.377981,-0.581901,-0.74985,-0.203916,?,-0.839354,-0.200115,0,-1.351634,1.973003,-0.593312,0,0,1.752525,1.266462,0.511733,1.323286,-0.49295,1.306585,-0.319396,-0.598275,0.956635,-0.169968,-1.137683,2.896942,0.986304,0.673799,0.473084,2.841933,-0.860188,4.225263,0.772933,-0.44652,-0.847548,-0.998621,1.711775,-0.104594,-0.028541,-1.306699,0.300398,-1.436544,2.018265,-0.140236,1.052657,2.057748,1.040428,-0.068375,-1.417076,-0.303268,1.516113,0.214923,-1.38804,-0.053746,-0.501183,1.447471,-0.058126,-0.466594,-0.916214,-0.490399,1.101726,-0.564505,-0.278349,-0.08688,0.400053,0,0,0,0,0,0,0,0,0,-0.193295,0.369378,5.015542,4.388147,4.492554,4.79252,4.307728
/home/shubham/PersonalityRecognizer/texts/83.txt,0.409518,?,1.256156,0.901471,0.900816,?,?,?,1.859894,-1.138403,0.29181,-0.341937,1.333682,?,-1.002106,-0.225786,0,-0.36656,0.122853,1.162492,0,0,1.243188,1.70418,-0.562853,1.666346,-0.49295,-0.917481,0.64923,-0.598275,0.243813,-1.194165,-1.137683,-0.772103,-0.728729,-0.377229,0.65504,-0.292012,0.607098,-1.000159,0.280806,2.502281,1.19272,3.684473,-0.532727,-1.007225,-0.181484,1.052699,0.030382,-0.378608,1.085703,-1.073392,-0.103325,2.458356,-0.741239,-1.067032,0.214722,-1.548518,0.773721,-0.804055,-1.804509,-0.993008,-0.501183,-0.289668,-0.921417,-0.701214,0.820608,0.31593,-0.757481,-0.564505,-0.278349,-0.08688,1.001831,0,0,0,0,0,0,0,0,0,1.79429,1.250312,4.363735,4.213128,4.65556,4.893034,4.857327
/home/shubham/PersonalityRecognizer/texts/126.txt,0.489392,?,-0.024284,1.024178,0.198687,?,?,?,-0.203559,0.562736,-0.057233,-0.344849,-0.084558,?,-0.110508,-0.233734,0,-0.693863,1.707617,0.11585,0,0,1.494912,0.7723,2.455925,1.002756,-0.49295,1.894099,0.004756,0.029698,-0.076382,0.004679,1.053471,-0.328353,-0.730235,0.178596,-1.267364,0.164038,0.072768,1.140603,-1.093756,-0.898955,0.449732,-0.444263,-0.801121,0.894561,-0.825964,-0.806634,-0.892563,-0.763868,-0.414911,-0.418025,1.974381,0.692768,2.179591,-1.067032,1.93595,1.690495,-0.752437,-0.088414,-0.927035,-0.993008,-0.501183,0.31172,0.814606,1.767156,-0.71062,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,1.137383,0,0,0,0,0,0,0,0,0,-0.193295,1.101039,4.710589,4.388147,4.492554,4.819516,4.307728
/home/shubham/PersonalityRecognizer/texts/277.txt,-0.262114,?,-0.805744,0.760058,-0.803557,?,?,?,-0.044408,-1.440441,-0.666084,-0.643973,0.289138,?,-0.03267,-0.189692,0,-0.329833,0.910561,-1.159376,0,0,0.896496,0.592243,-0.562853,0.545552,-0.49295,0.899151,1.060684,0.010349,-0.635454,0.432501,-0.783743,-0.057691,-0.30456,0.142598,1.101985,0.098263,0.496127,-1.000159,0.600382,0.752771,-0.847548,0.118146,1.181893,0.221567,0.884341,0.147272,0.966697,-0.132646,1.42376,0.514542,0.710669,1.703537,0.590851,-0.727153,0.733541,1.144637,0.578649,1.276716,-0.103635,0.924981,-0.501183,-0.952344,0.125586,-0.670543,-0.386752,-0.490399,-0.335644,-0.564505,-0.278349,-0.08688,0.316649,0,0,0,0,0,0,0,0,0,-0.193295,0.286616,4.678106,4.213128,4.645389,4.893034,4.307728
/home/shubham/PersonalityRecognizer/texts/1542.txt,-0.516989,?,0.057869,-0.720921,0.208329,?,?,?,0.053027,0.027366,-0.004499,0.003326,-0.660447,?,1.163203,-0.010574,0,-0.820098,-1.625048,0.341404,0,0,-0.595656,-0.446382,-0.066419,-0.456004,0.827317,-0.301,-0.750417,-0.185198,-0.635454,-1.036446,-0.176797,-0.860941,-0.372959,-0.221201,-0.731332,-0.800501,-0.860188,0.206854,-1.093756,-0.676147,-0.420876,-0.469873,-0.062761,-1.007225,-0.766919,-0.319879,0.322694,-0.77282,1.567696,-0.211198,0.589875,1.028741,-0.13443,0.08636,-1.235595,0.461259,-1.672591,0.608179,0.696681,2.478334,0.517753,-0.952344,0.890012,0.376933,-0.954854,0.184097,-0.471177,2.02177,-0.278349,-0.08688,-1.10552,0,0,0,0,0,0,0,0,0,-0.193295,-1.124617,4.796426,3.584963,4.534645,4.385882,4.903835
/home/shubham/PersonalityRecognizer/texts/1669.txt,-0.010781,?,0.352297,-0.036638,0.17139,?,?,?,0.056802,-1.270907,-0.110584,-0.434411,-0.538989,?,1.007527,-0.1853,0,-0.556262,0.261469,0.191383,0,0,-0.29392,0.084123,-0.562853,0.033386,-0.49295,-0.703018,-0.348008,-0.167167,0.515967,-1.029562,0.115854,-0.581997,-0.050254,-0.989699,-0.148504,-0.749423,-0.860188,0.049591,-1.093756,0.978139,-0.847548,0.934134,0.443043,0.733563,1.756829,0.066496,1.429464,0.872442,1.512936,-0.39852,0.058475,0.997129,-0.967758,0.377454,-0.141224,0.5644,1.115453,1.65241,-1.202116,-0.540149,-0.501183,-0.084554,-0.326518,-0.020995,-0.199412,-0.490399,-0.757481,0.03531,-0.278349,-0.08688,0.20895,0,0,0,0,0,0,0,0,0,-0.193295,0.179745,4.363735,3.894283,4.65556,4.332998,4.849058
/home/shubham/PersonalityRecognizer/texts/862.txt,-1.268692,?,-0.135825,0.544018,-0.049462,?,?,?,-0.95494,0.297413,-0.172088,-0.75294,-0.889051,?,-0.344022,-0.198662,0,0.180975,1.527415,-1.036348,0,0,0.10084,0.027728,-0.562853,-0.023458,-0.49295,1.154524,0.123395,-0.598275,-0.017439,0.396122,2.899268,-0.97848,-0.721234,-0.989699,0.53425,-0.594134,-0.860188,-1.000159,0.355463,-0.011378,-0.847548,-0.595921,0.457636,1.095068,-0.458539,0.904451,0.267002,-0.692947,0.922039,-0.348929,0.66066,0.704948,0.55207,-0.679374,1.35207,1.821039,-0.927939,0.778128,-0.511193,-0.993008,-0.501183,0.444992,0.343487,0.554527,0.153583,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,0.461541,0,0,0,0,0,0,0,0,0,-0.193295,0.430394,4.363735,3.584963,4.645389,4.893034,4.253278
/home/shubham/PersonalityRecognizer/texts/1454.txt,-0.384556,?,0.628437,-0.935128,0.679385,?,?,?,-0.859043,-1.615074,-0.26396,1.146838,0.289138,?,-1.108248,-0.131479,0,0.40038,-0.506791,0.099173,0,0,-0.210287,-0.381213,-0.562853,-0.435656,1.200856,-0.917481,1.728344,-0.598275,-0.635454,-0.384799,2.560558,-2.270988,-1.714051,-0.989699,0.108014,-1.370171,-0.860188,-0.483989,-1.093756,-1.393875,0.24723,-1.015329,-0.787936,0.062723,-1.571396,0.381326,-1.597427,-1.436544,-1.519041,-1.073392,-1.917028,-1.774164,-0.711825,-1.067032,-0.274369,-0.764837,-1.357068,0.403807,2.144837,1.233731,-0.501183,0.469985,0.19515,3.838796,-1.424327,-0.490399,-0.757481,0.172829,-0.278349,-0.08688,-0.369953,0,0,0,0,0,0,0,0,0,-0.193295,-0.394706,4.796426,3.584963,4.170735,4.79252,4.583562
/home/shubham/PersonalityRecognizer/texts/1860.txt,0.929309,?,-0.496674,-0.67132,-0.263849,?,?,?,-0.268549,0.63133,0.509659,0.424552,0.034249,?,-0.011442,-0.225332,0,-0.282759,-0.119725,0.686164,0,0,-0.093823,0.037177,-0.562853,-0.013933,-0.49295,-0.016734,-0.57976,0.608828,-0.635454,-0.041943,-0.084712,-0.2049,0.154529,0.507449,0.69064,-0.4319,-0.411851,-1.000159,0.586264,1.146714,-0.224133,0.097423,0.557229,0.820602,0.428102,-1.306699,-0.955232,-0.46677,-0.723147,-0.128571,-0.233296,-0.696439,-0.406246,-0.729985,0.178785,-0.822728,1.550583,1.259376,0.163307,-0.993008,3.965152,-0.952344,0.420099,-0.910974,0.290554,3.944414,0.497484,-0.564505,-0.278349,-0.08688,0.991239,0,0,0,0,0,0,0,0,0,-0.193295,0.956019,4.94507,3.767593,4.65556,4.893034,4.857327
/home/shubham/PersonalityRecognizer/texts/326.txt,1.558813,?,-1.452091,0.082272,-1.564315,?,?,?,-0.884404,0.214745,-1.357128,-1.992642,-1.113494,?,-0.110508,-0.236027,0,-0.76764,-0.045852,-0.992952,0,0,0.832479,0.635533,0.191841,0.658116,-0.49295,-0.292686,-0.55788,0.65767,-0.635454,-0.23509,-0.042106,0.171007,-0.067352,-0.210836,-0.859918,0.34193,0.539247,0.528957,-0.219757,0.440434,0.449732,1.159412,-0.59321,-1.007225,2.549886,-0.306569,0.00271,-0.42753,-0.414911,1.220392,-0.681915,-0.428565,-0.120824,0.335706,-1.21735,-1.00358,2.064593,0.627227,-0.342053,-0.333353,-0.501183,0.733075,0.174865,-0.153415,1.07365,-0.490399,0.113015,-0.564505,-0.278349,-0.08688,1.258609,0,0,0,0,0,0,0,0,0,-0.193295,1.221333,4.94507,4.388147,4.492554,4.497862,4.496258
/home/shubham/PersonalityRecognizer/texts/74.txt,-0.444645,?,0.134235,-0.195042,-0.070907,?,?,?,-0.307448,0.796961,0.198212,0.370439,0.120144,?,0.618338,-0.130517,0,-0.394728,0.775775,0.49965,0,0,0.028265,-0.022106,-0.562853,-0.073689,0.280391,0.045455,0.180188,-0.598275,1.087831,0.283964,-0.574848,-0.727063,-0.637594,-0.389506,-0.01145,-0.32566,-0.860188,0.178179,0.253254,-0.455723,-0.847548,-0.020664,0.242137,-0.030212,0.1299,-0.535997,-1.262237,-0.140632,-1.30633,-0.315852,-0.14687,-0.564423,-0.158396,-1.067032,1.426329,-0.863576,0.05495,1.953314,-0.452144,0.531986,0.692492,-0.302951,0.300961,-0.168921,-0.599351,-0.095316,-0.422078,0.108784,-0.278349,-0.08688,-0.378611,0,0,0,0,0,0,0,0,0,0.455953,-0.3106,4.796426,3.767593,4.65556,4.893034,4.253278
/home/shubham/PersonalityRecognizer/texts/767.txt,-0.302938,?,-0.0585,0.078825,0.561414,?,?,?,0.368136,0.581857,0.207591,0.242364,0.19418,?,-0.542155,-0.126619,0,0.034461,1.159017,-0.458977,0,0,-0.123981,0.31737,-0.562853,0.26849,-0.49295,-0.917481,0.245604,-0.598275,2.079476,0.552361,-0.25097,0.312931,-0.138874,-0.989699,-0.278057,0.620939,2.537738,-1.000159,0.497842,-0.484997,-0.847548,-0.811139,-0.073798,-1.007225,0.234566,0.514591,-2.069298,-1.436544,-1.183928,-1.073392,-1.114751,-1.501896,-1.143231,-0.641288,2.238532,-0.266254,-1.953999,1.802384,1.746438,0.608681,-0.501183,2.628433,0.905516,-0.376639,1.608305,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,-0.413028,0,0,0,0,0,0,0,0,0,-0.193295,-0.43745,4.796426,4.213128,4.65556,4.893034,4.253278
/home/shubham/PersonalityRecognizer/texts/1464.txt,0.697626,?,0.320618,-1.037878,0.383188,?,?,?,0.612362,0.141526,0.369181,0.546154,1.269554,?,-0.266184,-0.146483,0,0.749348,-0.853133,0.459213,0,0,0.054734,-0.437497,0.243086,-0.41878,-0.49295,0.750569,-1.120516,-0.598275,-0.038421,-0.426017,1.202253,-0.12491,-0.960403,0.257925,-0.832252,0.308987,-0.860188,0.306196,0.306261,-1.201419,-0.154865,-0.827364,0.157579,-1.007225,-0.028541,-0.772679,-0.400715,-0.359017,0.839163,-1.073392,0.107103,0.620781,0.494513,-0.692535,-1.124257,-0.223352,-0.771456,-0.804055,0.694305,-0.993008,-0.501183,-0.052414,0.283463,-1.064797,-1.043243,2.24714,-0.292679,-0.097982,-0.278349,-0.08688,-0.225656,0,0,0,0,0,0,0,0,0,-0.193295,-0.251519,4.94507,4.05202,4.534645,4.497862,4.903835
/home/shubham/PersonalityRecognizer/texts/738.txt,0.282649,?,0.23288,1.014601,-0.155751,?,?,?,-0.037284,-0.313933,-0.82974,-0.191602,0.488817,?,-0.471393,-0.216262,0,0.386662,0.425372,0.305348,0,0,0.777014,0.448232,-0.562853,0.400395,-0.49295,1.647357,0.8592,-0.598275,-0.635454,-0.350504,1.432281,-0.396063,-0.220714,-0.989699,-0.311592,-0.09285,1.328307,-0.641465,-0.581207,0.19942,-0.847548,0.828892,-0.621401,1.223344,-0.103494,-0.720182,0.226074,-0.253091,1.39474,-0.689058,1.587552,1.64533,0.955302,2.223459,-1.141131,0.204949,0.433461,0.874668,-0.432279,-0.219311,-0.501183,0.036054,-1.049316,2.389714,-0.168685,0.110931,-0.757481,-0.564505,-0.278349,-0.08688,0.791788,0,0,0,0,0,0,0,0,0,-0.193295,0.758101,4.363735,4.213128,4.534645,4.79252,4.849058
/home/shubham/PersonalityRecognizer/texts/421.txt,1.208495,?,0.890266,0.274809,1.212656,?,?,?,1.501442,-0.377072,-0.519697,-0.351659,-0.326988,?,-0.619993,-0.239689,0,0.800531,1.00687,-0.220703,0,0,0.674366,0.706412,-0.562853,0.660631,-0.49295,1.449445,0.300448,-0.598275,0.070527,0.92525,-1.137683,0.45896,0.376586,-0.006171,1.819708,0.275707,0.317925,1.703139,-1.093756,0.762246,-0.028463,0.061421,1.309856,0.593792,0.038122,-0.043761,0.887528,0.262331,1.618059,-0.245812,1.078608,1.057815,0.793372,0.704309,0.181671,-0.200601,1.265878,1.907022,0.780943,0.672983,1.454876,-0.420268,-0.212715,0.894488,0.378176,0.157019,0.341758,1.642114,-0.278349,-0.08688,1.282942,0,0,0,0,0,0,0,0,0,-0.193295,1.245479,5.015542,4.213128,4.492554,4.819516,4.681388
/home/shubham/PersonalityRecognizer/texts/1905.txt,0.125018,?,0.987899,0.292155,0.826775,?,?,?,0.079938,1.101842,0.037969,0.209422,0.473241,?,1.304726,-0.202559,0,-0.408212,0.153439,-0.150182,0,0,-0.066537,0.243017,-0.562853,0.193545,-0.49295,-0.521548,-1.120516,-0.598275,1.84453,0.173307,-0.443416,-1.267627,-0.872889,-0.496134,-0.750967,-0.843364,-0.860188,-0.224959,-0.81683,0.777734,-0.847548,0.273572,0.003867,1.001376,-0.810301,-0.672917,-0.915519,0.055416,-1.169198,-0.658086,-0.996389,-1.489928,-0.819281,0.26634,1.32126,-0.194371,0.115954,2.823955,0.049007,-0.993008,1.462041,-0.418319,0.805232,1.665148,1.289331,-0.490399,-0.757481,0.266008,-0.278349,-0.08688,0.529035,0,0,0,0,0,0,0,0,0,-0.193295,0.497369,4.370836,3.894283,4.65556,4.893034,4.583562
/home/shubham/PersonalityRecognizer/texts/1520.txt,-1.376406,?,0.360221,-0.441098,0.400018,?,?,?,-1.444647,-0.552881,0.783688,0.395947,0.750268,?,0.016863,-0.209844,0,0.585281,0.3695,1.694268,0,0,0.500171,-0.255331,3.741394,0.084346,-0.49295,1.161166,-0.585703,-0.598275,0.427396,-0.510429,3.722185,-0.476515,0.124774,-0.249351,-0.880066,-0.786999,-0.860188,-0.418759,0.152413,-1.131998,-0.230984,-0.844301,-0.654898,-1.007225,-1.523393,-0.356026,0.21915,0.161985,0.842402,-0.761912,1.966208,-0.068753,2.015276,-0.733689,0.018057,1.726268,-0.525585,-0.804055,-0.692399,-0.993008,-0.501183,-0.952344,-0.512328,1.132682,-1.424327,-0.490399,-0.343756,-0.564505,-0.278349,-0.08688,0.663471,0,0,0,0,0,0,0,0,0,-0.193295,0.630771,4.646799,3.584963,4.932468,4.497862,4.681388
/home/shubham/PersonalityRecognizer/texts/729.txt,-0.217658,?,0.585188,0.133002,0.663158,?,?,?,0.801957,-0.335039,-0.907139,-0.563548,-1.080456,?,0.781089,-0.163022,0,0.992385,-1.802623,0.440816,0,0,-0.670065,-0.213466,-0.562853,-0.266572,-0.49295,-0.917481,-1.120516,0.322397,-0.635454,-0.666877,0.468544,-1.036663,-0.245011,-0.704226,-0.07265,-1.188242,-0.860188,-1.000159,0.507958,-0.275136,-0.847548,-0.722868,1.055099,-0.542523,0.358444,-1.306699,-0.535213,0.535878,-0.507311,-0.833183,-1.029484,-0.458974,-1.143231,-0.552893,0.024683,-0.914158,0.084988,-0.279454,-1.161276,-0.509447,-0.501183,-0.952344,-0.955523,0.629869,-0.377959,0.637096,-0.119363,-0.564505,1.864718,-0.08688,-0.043538,0,0,0,0,0,0,0,0,0,-0.193295,-0.070802,4.94507,3.584963,4.65338,4.869749,4.857327
/home/shubham/PersonalityRecognizer/texts/2422.txt,0.968613,?,-1.165148,0.26427,-0.770111,?,?,?,-0.797697,0.239602,0.36154,-0.135684,-0.12273,?,0.533423,-0.267124,0,-0.0259,0.541982,-0.195604,0,0,-0.089015,0.003338,-0.562853,-0.048043,-0.49295,-0.175447,2.443276,-0.10107,0.249849,-0.434806,2.332062,1.024606,1.514389,1.476998,-0.622163,-0.13964,-0.490848,-0.031603,0.290242,0.4223,-0.33398,0.80565,0.134715,-1.007225,-0.8821,1.464829,1.3237,2.29165,-0.42628,0.223845,-0.424917,-0.176073,-0.333728,-1.067032,0.016864,0.409217,-0.095318,-0.237438,0.279742,1.096152,-0.501183,0.048494,0.854864,-0.1232,0.270933,-0.490399,1.654808,0.473162,-0.278349,-0.08688,2.322453,0,0,0,0,0,0,0,0,0,-0.193295,2.276996,4.678106,3.767593,4.65556,4.385882,4.849058
/home/shubham/PersonalityRecognizer/texts/1658.txt,0.988576,?,0.530023,1.427029,0.343522,?,?,?,2.102276,0.419736,-1.208154,-0.934822,-0.500989,?,-0.287412,-0.062775,0,-0.963345,1.650868,-0.201074,0,0,2.228541,2.681499,-0.562853,2.651448,-0.49295,-0.580753,1.305305,0.078605,-0.635454,0.356489,-0.744049,1.116059,0.662129,-0.150176,0.050171,0.905531,3.665088,-1.000159,0.319345,1.225917,0.550766,1.434186,0.176254,0.359375,0.232013,-1.306699,1.16294,-0.348947,-1.221511,4.224666,-0.328735,-1.048966,-0.867722,-0.689035,-1.110574,-1.175632,0.782779,-0.032679,-0.228154,-0.993008,-0.501183,-0.498174,-0.390139,-1.057609,0.114258,1.167475,-0.288335,-0.564505,-0.278349,-0.08688,-0.92194,0,0,0,0,0,0,0,0,0,-0.193295,-0.942449,4.678106,4.388147,4.711398,4.869749,4.495158
/home/shubham/PersonalityRecognizer/texts/2334.txt,0.076914,?,0.633451,0.843513,0.650048,?,?,?,1.036974,-0.248684,-0.004499,0.147262,0.425383,?,0.505119,-0.104984,0,-0.252136,1.109854,-0.312861,0,0,0.364492,0.412852,0.040205,0.419812,0.308968,-0.418222,0.228251,-0.096477,0.258028,-0.619385,-0.55405,0.366485,-0.434387,0.566229,-0.616203,1.014468,0.630819,0.954849,0.303028,0.190652,1.225703,-0.446486,0.3191,-0.500668,-0.872223,0.691252,0.786747,0.444773,1.348383,-0.549704,0.1016,0.555514,-0.32625,0.053863,2.341551,-0.107629,1.634801,-0.232203,0.532719,-0.465893,-0.501183,-0.952344,-0.146482,0.468109,1.712361,-0.080717,0.9815,0.133663,-0.278349,-0.08688,-0.586371,0,0,0,0,0,0,0,0,0,-0.193295,-0.60946,5.131689,4.213128,4.492554,4.819516,4.307728
/home/shubham/PersonalityRecognizer/texts/684.txt,0.09057,?,0.097223,1.046374,-0.204682,?,?,?,-1.031908,1.328985,0.147396,0.196396,0.42208,?,-0.641221,-0.139091,0,-0.426931,0.821896,0.287353,0,0,-0.042372,0.1354,-0.562853,0.085071,-0.49295,-0.518626,-1.120516,-0.598275,0.792138,1.254838,3.05866,-1.890007,-1.072073,0.004717,-1.267364,-1.516417,-0.860188,-1.000159,-1.093756,-0.188485,-0.019395,-0.935426,0.813832,-1.007225,-1.663906,-1.306699,-0.21797,-1.007124,0.947936,-0.655021,-0.647805,0.802832,-0.816891,-1.067032,2.837977,2.971258,-1.029203,0.109641,0.062686,2.375859,-0.501183,-0.414378,-0.607695,0.924692,-0.057485,-0.490399,-0.757481,-0.564505,-0.278349,-0.08688,-0.37637,0,0,0,0,0,0,0,0,0,-0.193295,-0.401074,4.796426,3.894283,4.65556,4.893034,4.307728
